2025-10-05T12:46:15.296+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431752930063", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:46:15.362+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431753610064", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:46:16.354+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431763540065", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:46:16.409+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431764090066", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:46:16.417+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431764160067", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:46:16.428+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431764250068", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:46:16.459+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431764580069", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:46:19.736+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431797360070", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:46:19.799+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431797990071", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:46:19.814+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431798130072", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:46:19.833+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431798220073", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:46:19.901+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431799000074", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:46:21.401+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431814010075", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:46:21.464+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431814640076", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:46:21.470+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431814690077", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:46:21.483+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431814800078", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:46:21.552+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431815500079", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:46:27.059+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431869870080", "statuscode": "200", "method": "GET", "path": "/admin/info/generate/new"}
2025-10-05T12:46:29.293+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431892840081", "statuscode": "200", "method": "POST", "path": "/admin/operation/_tool_choose_conn"}
2025-10-05T12:46:41.841+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432018410082", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:46:41.889+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432018890083", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:46:41.892+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432018920084", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:46:41.907+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432019040085", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:46:41.969+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432019580086", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:46:42.749+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432027490087", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:46:42.832+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432028320088", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:46:42.874+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432028740089", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:46:42.914+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432029080090", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:46:42.952+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432029510091", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:46:44.035+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432040350092", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:46:44.085+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432040850093", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:46:44.090+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432040900094", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:46:44.102+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432040980095", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:46:44.136+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432041320096", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:47:05.754+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432257340097", "statuscode": "200", "method": "GET", "path": "/admin/application/info"}
2025-10-05T12:47:08.392+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432283790098", "statuscode": "200", "method": "GET", "path": "/admin/plugins"}
2025-10-05T12:47:08.463+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432284630099", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/img/plugin_default.png"}
2025-10-05T12:47:08.468+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432284680100", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/img/plugin_more.png"}
2025-10-05T12:47:11.687+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432316390101", "statuscode": "302", "method": "GET", "path": "/admin/logout"}
2025-10-05T12:47:11.700+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432316990102", "statuscode": "200", "method": "GET", "path": "/admin/login"}
2025-10-05T12:47:18.588+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432385880103", "statuscode": "400", "method": "POST", "path": "/admin/signin"}
2025-10-05T12:47:20.769+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432407690104", "statuscode": "400", "method": "POST", "path": "/admin/signin"}
2025-10-05T12:47:30.467+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432504660105", "statuscode": "400", "method": "POST", "path": "/admin/signin"}
2025-10-05T12:47:36.569+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432565690106", "statuscode": "400", "method": "POST", "path": "/admin/signin"}
2025-10-05T12:47:42.086+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432620860107", "statuscode": "400", "method": "POST", "path": "/admin/signin"}
2025-10-05T12:47:51.608+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432714460108", "statuscode": "200", "method": "POST", "path": "/admin/signin"}
2025-10-05T12:48:11.515+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432914360109", "statuscode": "200", "method": "GET", "path": "/admin/info/roles"}
2025-10-05T12:48:12.173+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432921400110", "statuscode": "200", "method": "GET", "path": "/admin/info/permission"}
2025-10-05T12:48:12.885+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432928160111", "statuscode": "200", "method": "GET", "path": "/admin/menu"}
2025-10-05T12:48:13.872+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432938450112", "statuscode": "200", "method": "GET", "path": "/admin/info/op"}
2025-10-05T12:48:17.976+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596432979370113", "statuscode": "200", "method": "GET", "path": "/admin/menu"}
